StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_yn,attention_check,women_price,women_unit,men_price,men_unit,women_price,women_unit,men_price,men_unit,women_price,women_unit,men_price,men_unit,women_price,women_unit,men_price,men_unit,women_price,women_unit,men_price,men_unit,women_price,women_unit,men_price,men_unit,women_price,women_unit,men_price,men_unit,bi_binary,bi_women_1,bi_men_1,price_fairness_1,price_fairness_2,price_fairness_3,price_fairness_4,price_fairness_5,price_fairness_6,price_fairness_7,price_fairness_8,similarity_1,prosociality_1,prosociality_2,value_alignment_1,value_alignment_2,gender_equality_1,gender_equality_2,gender_equality_3,gender_equality_4,price_sensitivity_1,price_sensitivity_2,price_sensitivity_3,price_sensitivity_4,mc_price,mc_justification,ce_control_women,ce_control_men,ce_pt_women,ce_pt_men,age,income,feedback,PROLIFIC_PID,STUDY_ID,SESSION_ID,MainCondition
2025/8/10 10:47,2025/8/10 11:02,0,174.251.163.228,100,879,1,2025/8/10 11:02,R_1KSG0dSQcdAomEy,,,,,34.1325,-118.2076,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,1,7,1,5,3,6,5,6,6,5,3,1,4,3,6,1,6,3,5,5,7,5,3,7,1,I was shown Two shampoos one for women with a floral scent. The perform lasted longer and gave a luxuries experience. The men's shampoo was a basic shampoo. Both were priced at $13.99. The women's shampoo was 0.56 per ounce while the man's shampoo was 0.50 per ounce.,,,13,9.99,62,2500,,66881b749b68497ec456c8db,6898afff2227f134df1188ea,6898cd216bb71ddcf516c4fd,3D
2025/8/10 10:57,2025/8/10 11:02,0,97.187.111.172,100,312,1,2025/8/10 11:02,R_1YjlZIjSXRJ3l5L,,,,,38.6961,-90.2544,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,13.99,0.56,0.4,13.99,1,6,5,4,4,4,4,5,5,5,5,5,6,4,6,4,6,6,7,7,6,1,3,4,3,"The women's shampoo donated money to women's causes,. ",,,1,1,60,25000,,640f6db849cb815a6bdad18e,6898afff2227f134df1188ea,6898cf5e32f44eb97262dfa2,3E
2025/8/10 10:57,2025/8/10 11:02,0,69.242.237.94,100,323,1,2025/8/10 11:02,R_1mU9Iep4G67rdoW,,,,,32.1336,-111.0973,anonymous,EN,1,2,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,1,6,3,5,5,4,6,5,6,4,6,4,6,6,7,6,7,4,5,3,7,4,4,4,1,"The women’s shampoo is essential and repairing, the men’s shampoo had the same characteristics as the women’s ",,,10,10,27,2160,,6722eaf706c72b2628032e23,6898afff2227f134df1188ea,6898cf5512a9c048cca1746a,3A
2025/8/10 10:46,2025/8/10 11:02,0,68.84.232.52,100,981,1,2025/8/10 11:02,R_71Amx6fYbrbaFAw,,,,,39.4826,-75.0027,anonymous,EN,1,2,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,1,7,1,5,5,5,5,3,3,3,3,2,5,3,4,4,4,1,3,1,6,4,4,5,1,The women’s shampoo was in a fancy box and it was pink. ,,,5,4,56,7500,,6633a0c9953e744f48788d5e,6898afff2227f134df1188ea,6898ccaf65ee599783e30fb3,3B
2025/8/10 10:55,2025/8/10 11:02,0,73.128.40.117,100,405,1,2025/8/10 11:02,R_6OZ9NzQ5fq6tga7,,,,,39.4187,-76.2944,anonymous,EN,1,2,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,,,,,1,7,1,1,1,1,1,6,6,6,6,3,7,7,6,6,7,5,7,7,7,4,4,5,1,I don't recall any description except for men/women's and the prices.,,,1.5,1.5,74,79000,I only chose the women's shampoo because men's shampoo usually has a heavy scent.,66647dac6b4645950f758d55,6898afff2227f134df1188ea,6898cf0eca71311d23aa9c7c,2
2025/8/10 10:44,2025/8/10 11:02,0,168.235.147.113,100,1102,1,2025/8/10 11:02,R_7R5NiocLzOusipX,,,,,33.9558,-118.3893,anonymous,EN,1,2,13.99,0.56,13.99,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,5,5,4,5,2,2,2,1,5,6,6,6,5,7,3,4,4,6,3,5,4,3,I just recall the company had shampoo for both male and female hair. The price of each product was $13.99. ,7,7,,,43,5500,I do not have any additional comments at the moment.,676da97afe68d3f5a09fca43,6898afff2227f134df1188ea,6898cc5711ebfb85ff4d65d6,1
2025/8/10 10:59,2025/8/10 11:03,0,47.134.1.12,100,216,1,2025/8/10 11:03,R_30nJMx7MgtDOKO7,,,,,35.4666,-79.1758,anonymous,EN,1,2,13.99,0.56,13.99,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,6,6,6,3,2,2,2,6,5,5,4,4,5,3,5,3,6,1,2,6,3,the women's shampoo was revitalize and the men's shampoo was invigorating,2,2,,,25,3650,,671e4b927fa293418ae656d8,6898afff2227f134df1188ea,6898cfe9e566b42873142c10,1
2025/8/10 10:54,2025/8/10 11:03,0,98.11.222.127,100,522,1,2025/8/10 11:03,R_1bHLej1M9pIuELw,,,,,43.114,-77.5689,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,2,2,6,4,4,4,4,5,5,5,5,4,4,4,4,4,7,5,5,1,6,3,3,4,1,The products were listed as good and long lasting,,,0.56,0.56,54,4000,,5ea4c85a360fe448ea95349d,6898afff2227f134df1188ea,6898ceb9c2cf59315287f675,3D
2025/8/10 10:49,2025/8/10 11:03,0,67.146.131.63,100,861,1,2025/8/10 11:03,R_7rCxZ5tHOl8gcHo,,,,,31.2942,-86.4873,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,1,6,2,3,2,2,2,6,6,6,6,2,3,2,3,2,6,4,2,2,6,1,6,6,1,I remember the female shampoo to have floral scents to it and the male shampoo has no scent to it.,,,3.5,2.75,65,3800,I have no feedback.,66ae868b17efd9b24826809f,6898afff2227f134df1188ea,6898cd76cf3423383c4c19af,3D
2025/8/10 10:53,2025/8/10 11:03,0,67.184.122.186,100,627,1,2025/8/10 11:03,R_3PUdchPdRPhm7YX,,,,,39.7647,-89.7379,anonymous,EN,1,2,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,3,5,2,2,2,2,2,6,7,7,7,5,7,4,1,5,7,7,7,7,7,5,2,4,1,"The women's shampoo had packaging created by artists and was more expensive per ounce. The men's shampoo did not and was less expensive per ounce. There was not any details available about ingredients, or hair concerns. ",,,2,2,59,5000,"I am staunchly against the practice of charging more for women's clothes, shoes, shampoos, beauty products etc. It is discriminatory and quite crappy to be honest. Thanks!",662ab5263d82351fe034f09c,6898afff2227f134df1188ea,6898ce6a93b28d4d10de013f,3A
2025/8/10 10:59,2025/8/10 11:03,0,172.56.152.162,100,294,1,2025/8/10 11:03,R_1CwbTiRExfohMNc,,,,,45.5073,-122.6929,anonymous,EN,1,2,13.99,0.56,13.99,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,6,7,6,7,1,1,1,1,6,6,6,7,6,6,6,6,2,5,6,5,3,3,Men and women’s shampoo that were the same prices ,2.5,2,,,19,500,,6756716c18e4d36105a4febe,6898afff2227f134df1188ea,6898cfcb9a1dbd952c16e17f,1
2025/8/10 10:41,2025/8/10 11:03,0,24.125.185.194,100,1362,1,2025/8/10 11:03,R_7m7Tx975K83QO3G,,,,,33.8187,-84.5824,anonymous,EN,1,2,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,2,1,6,3,3,3,3,3,6,6,4,6,1,4,1,4,7,7,7,7,7,4,3,5,1,each product was described as suitable to cleanse any type of hair,,,2,2.25,50,7000,Thank you!,68136baa6c4d0b9838d3e0d3,6898afff2227f134df1188ea,6898cba3c5a16eff1444fade,3B
2025/8/10 10:55,2025/8/10 11:04,0,67.171.89.200,100,525,1,2025/8/10 11:04,R_7TztuJhfH1eeiuU,,,,,40.6189,-79.159,anonymous,EN,1,2,$13.99 ,$0.56/ounce,$13.99 ,$0.56/ounce,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,7,4,6,5,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,"They revitalize and invigorate hair. They cost the same and have the same unit price. One is for women, and the other is for men ",1,1,,,69,6000,No feedback,6715ae375af67cf364ef48dc,6898afff2227f134df1188ea,6898cedddf35b96a9d207328,1
2025/8/10 10:59,2025/8/10 11:04,0,38.147.230.95,100,284,1,2025/8/10 11:04,R_7gX4S5ihZUSmt2N,,,,,40.3658,-105.5142,anonymous,EN,1,2,,,,,,,,,,,,,13.99,0.56,13.09,0.4,,,,,,,,,,,,,1,5,2,2,1,1,1,6,5,5,6,7,3,4,4,4,7,6,7,7,6,3,4,4,1,"Both the women’s and the men’s shampoo had the same total price, but the women’s shampoo was more expensive per unit. I believe the women’s shampoo also had a description that said it would revitalize the hair.",,,2,2,32,82000,,60bbba1662529ae59d1c55cf,6898afff2227f134df1188ea,6898cfde27cc17164b2ab858,3B
2025/8/10 10:55,2025/8/10 11:04,0,98.37.13.65,100,484,1,2025/8/10 11:04,R_6fHjlcTZYJ4w9bc,,,,,37.9681,-122.5119,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,3,1,1,4,4,4,4,1,1,1,1,4,7,1,7,1,7,4,7,4,6,6,4,6,1,They were substantially similar. One cleaned and invigorated and one cleaned and did something else that essentially indicated the same this as invigorate. ,,,3,3,52,5833,"I already have a favorite brand of shampoo, so I'm unlikely to change regardless of price or marketing. ",671ac4edbc7c45cc441fa575,6898afff2227f134df1188ea,6898cf170ca931ada433074b,3E
2025/8/10 11:01,2025/8/10 11:04,0,174.216.0.204,100,175,1,2025/8/10 11:04,R_69sCJXNrRuGzU8V,,,,,35.2522,-80.8263,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,3,1,1,1,1,1,1,7,7,7,7,6,4,4,4,4,7,7,7,7,7,1,1,7,1,The women's shampoo was more expensive per ounce.,,,1,1,52,2500,,5fbad6d5bef273b67008d20c,6898afff2227f134df1188ea,6898d05cc45b353b6102ec95,3D
2025/8/10 10:58,2025/8/10 11:04,0,98.97.112.61,100,381,1,2025/8/10 11:04,R_3mMChvLby1AJ0k1,,,,,33.4532,-112.0748,anonymous,EN,1,2,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,,,,,2,4,6,4,4,5,5,5,2,2,3,4,3,3,4,4,7,6,7,5,5,5,5,4,1,"I can't recall, it cleans and invigorates.",,,5,4,55,4000,,668350648b8a9f7ca3785ec3,6898afff2227f134df1188ea,6898cf90a520076036bfd66f,2
2025/8/10 11:00,2025/8/10 11:04,0,131.241.64.59,100,234,1,2025/8/10 11:04,R_32ncKgce6mPRWK0,,,,,40.1104,-83.1131,anonymous,EN,1,2,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,,,,,2,5,3,1,1,1,1,7,7,7,7,4,4,4,4,4,7,7,7,7,7,2,2,7,1,One was a men's shampoo and one was a women's shampoo. They had the same price but the women's bottle was smaller. ,,,5,5,39,11000,,677aa8d8f01b0f81923c3d1c,6898afff2227f134df1188ea,6898d03008b90f7b268cec1f,2
2025/8/10 10:54,2025/8/10 11:04,0,73.110.251.125,100,599,1,2025/8/10 11:04,R_1SdCjmKfjbpcKbv,,,,,41.5983,-86.7026,anonymous,EN,1,2,13.99,0.56,13.99,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,5,5,5,5,2,2,2,2,6,3,3,2,2,7,4,6,2,6,2,3,7,3,Specially formulated to revitalize or invigorate all hair types. ,2.5,2.5,,,56,7500,"You should label the scales with more than just numbers. Like, is I totally agree, indicated by the 1 or the 7. ",6720dcca3b5db6b0222e8ca2,6898afff2227f134df1188ea,6898cec9571d81a706a46a71,1
2025/8/10 10:58,2025/8/10 11:04,0,73.77.74.202,100,382,1,2025/8/10 11:04,R_3pS5lIbZtUvAGrU,,,,,29.6731,-95.5856,anonymous,EN,1,2,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,,,,,2,4,6,3,3,3,3,3,7,7,7,6,1,1,4,4,1,7,6,6,7,1,1,7,1,The shampoo was meant for different hair types. ,,,9,9,30,967,,5d20da1ea70c970016f2a91f,6898afff2227f134df1188ea,6898cfa4d0b9381ea3e1f96a,2
2025/8/10 10:53,2025/8/10 11:04,0,99.98.98.68,100,666,1,2025/8/10 11:04,R_78ASpP6dgdsCGwO,,,,,33.5619,-84.4319,anonymous,EN,1,2,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,2,4,6,4,3,4,5,3,4,3,4,5,5,5,5,6,7,6,7,7,7,4,5,6,1,The womens shampoo contained aloe and vitamin E. It also included hydration effects. The men had cleansing properties and promoted scalp health.,,,5,5,58,40000,,66b41d5d3c2a978a7aac2264,6898afff2227f134df1188ea,6898ce8422d2893604c9c5c2,3C
2025/8/10 10:55,2025/8/10 11:04,0,168.235.144.45,100,590,1,2025/8/10 11:04,R_1GanLn3mODwaxvX,,,,,33.9558,-118.3893,anonymous,EN,1,2,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,2,3,7,3,3,3,3,5,5,5,6,2,6,3,5,6,2,3,4,6,7,2,2,7,1,men's shampoo had more volume than women's shampoo at the same price of $13.99.,,,9,8,48,10000,,67e8736fe61568ecdf259abe,6898afff2227f134df1188ea,6898ce3ba387c30682f2a7d3,3B
2025/8/10 10:52,2025/8/10 11:04,0,24.165.142.66,100,738,1,2025/8/10 11:04,R_72kSoGsVEb569Pi,,,,,42.1297,-80.0624,anonymous,EN,1,2,,,,,$13.99 ,$0.56 ,$13.99 ,$0.40 ,,,,,,,,,,,,,,,,,,,,,1,5,3,2,2,4,2,6,7,6,5,5,1,2,2,2,6,7,7,6,6,4,4,5,1,"Both shampoo's perform the same function, clean and invigorate?",,,6,5,52,2100,,66b177122f2031aaccb57d7f,6898afff2227f134df1188ea,6898ce4a8bf7bea6f9217374,2
2025/8/10 10:58,2025/8/10 11:05,0,73.44.181.235,100,397,1,2025/8/10 11:05,R_71yJUEUYHoGCZuF,,,,,41.323,-89.2089,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,1,6,1,6,6,5,7,1,1,1,2,4,4,4,5,5,7,5,6,5,7,2,1,6,1,Will make your hair clean. The mens shampoo was stated that it could be for either gender. Both shampoos cost $13.99.,,,0.75,0.6,71,19000,good study,6489fae0691611ad1852bcf6,6898afff2227f134df1188ea,6898cfa72146bb124f4e04ac,3E
2025/8/10 10:54,2025/8/10 11:05,0,172.59.213.68,100,655,1,2025/8/10 11:05,R_3qEDQ0IAmhMBcvE,,,,,40.7718,-74.2098,anonymous,EN,1,2,13.99,0.56,13.99,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,5,5,5,5,2,3,2,4,6,6,6,6,6,7,4,6,5,5,3,4,5,3,"for the women’s shampoo, it is formulated to cleanse and revitalize all hair

for the men’s shampoo, the shampoo  invigorates all types of hair",13.99,13.99,,,34,6200,,6674214997c056fddf117f32,6898afff2227f134df1188ea,6898cec2bc1b54754753becf,1
2025/8/10 10:52,2025/8/10 11:05,0,136.60.59.223,100,767,1,2025/8/10 11:05,R_6bN9LDyMrIYyY8p,,,,,30.5034,-97.7494,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,1,5,2,7,7,5,6,1,1,1,2,7,5,5,4,3,7,7,7,7,5,5,5,1,1,It is an invigorating shampoo for women that was 13.99 a bottle and .56 cents per ounce and donates 1 percent to support women empowerment,,,3,3,49,6250,I believe it doesn't cost much to make hair products like shampoo. A lot of profit is made from simple items we need to keep ourselves clean and well. Most make a lot of money off of something so cheap to make which makes me feel uneasy when I never thought about it much before this survey. Thanks. ,6604b10d7328536e5d9bb9db,6898afff2227f134df1188ea,6898ce41ee140bc5870d902e,3E
2025/8/10 10:59,2025/8/10 11:05,0,69.136.224.174,100,381,1,2025/8/10 11:05,R_3cbgLDfb5pn7Nnu,,,,,38.3523,-75.5386,anonymous,EN,1,2,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,1,6,2,2,2,2,1,6,7,7,6,6,7,2,4,4,7,7,7,6,7,2,1,6,1,revitalize,,,4,4,44,0,,65ca7a78639295e0e7e902ff,6898afff2227f134df1188ea,6898cfe1046c5254061594ea,3A
2025/8/10 10:53,2025/8/10 11:06,0,47.201.90.72,100,726,1,2025/8/10 11:06,R_1rQ6UG6HijskaI1,,,,,28.0791,-82.5245,anonymous,EN,1,2,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,,,,,1,5,3,6,5,5,6,2,2,3,2,4,6,3,6,3,2,3,2,1,2,1,4,5,1,women shampoo was $13.66 and $0.56 per ounce.,,,4,4.5,28,4500,,65958f57929aaa555306baf9,6898afff2227f134df1188ea,6898cce91cf4d95f186fe531,2
2025/8/10 10:59,2025/8/10 11:06,0,74.215.237.174,100,404,1,2025/8/10 11:06,R_6QLfv7dRiB5t64W,,,,,39.4025,-84.522,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,1,4,1,5,4,4,3,2,6,3,6,5,6,5,6,6,7,7,5,5,7,6,5,3,1,The women’s shampoo had floral scents that were luxorious. The men’s did not have scent like that and was not. Aaic,,,3,3,39,6000,,675d960e0a56f4fd3189d1b3,6898afff2227f134df1188ea,6898cfe543c6ce6d8fbaed99,3D
2025/8/10 11:03,2025/8/10 11:06,0,172.58.124.163,100,166,1,2025/8/10 11:06,R_7Br4pgfpO1qQGHg,,,,,42.4261,-83.2514,anonymous,EN,1,2,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,1,4,3,2,2,2,1,7,6,7,6,5,4,4,4,4,3,6,6,6,7,2,4,6,1,"Both were the same price, but the mens shampoo was in a large bottle, making the unit price lower.",,,4,4,46,10000,n/a,5e42e99a423d0b0526ec6592,6898afff2227f134df1188ea,6898d0d7f86f0bfc30058e69,3A
2025/8/10 10:57,2025/8/10 11:06,0,172.59.186.33,100,542,1,2025/8/10 11:06,R_67VlBdzQYtKIo1j,,,,,41.8835,-87.6305,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,1,5,3,4,5,4,4,5,3,3,5,7,4,4,6,4,7,6,7,7,6,2,4,4,1,Both mention it being either invigorating or revitalizing (meaning the same thing). There was very little difference in the content of the item.,,,3,3,32,4500,Instructions were very confusing. Answers were numbered but werent explained to which degree either way.,663aaa2f0c748439b704019f,6898afff2227f134df1188ea,6898cf61553709cc556c790d,3E
2025/8/10 10:53,2025/8/10 11:06,0,107.77.226.214,100,773,1,2025/8/10 11:06,R_6G1qSk7DTiTTK0x,,,,,40.7785,-73.9898,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,$13.99 ,$0.56/oz,$13.99 ,$0.40/oz,3,4,4,3,3,2,3,5,6,5,6,4,5,3,2,4,3,5,7,7,7,5,3,7,1,"Women’s shampoo was revitalizing for all hair types. 25 fl oz was $13.99 ($0.54/oz). Donated 1% of profits to a gender equality organization.
Male shampoo was invigorating for all hair types. Was $13.99 for 35 fl oz ($0.40/oz). They did not donate profits to any causes.",,,7,6,20,400,,66a2f683a1a7672a9a3aa51c,6898afff2227f134df1188ea,6898ce90fb0ebfb1e93b4231,3E
2025/8/10 10:56,2025/8/10 11:06,0,69.246.21.29,100,593,1,2025/8/10 11:06,R_5SJ2KqtCOWP8BT5,,,,,34.2852,-88.6746,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,1,4,4,2,2,2,2,3,6,6,7,6,3,6,4,4,7,7,7,7,7,5,4,6,1,The woman's shampoo claimed to have a more luxurious formula and longer lasting scent than the man's shampoo.,,,5.99,5.99,58,3600,n/a,65639c2f102822f13aa7531c,6898afff2227f134df1188ea,6898cf4e396e2930e1d0be50,3D
2025/8/10 11:01,2025/8/10 11:07,0,24.144.186.86,100,366,1,2025/8/10 11:07,R_3bUmnPUrEn3CsKg,,,,,40.8795,-79.93,anonymous,EN,1,2,13.99,0.56,13.99,0.56,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,2,2,2,7,4,4,7,6,4,4,4,4,4,4,6,4,7,1,1,7,3,"I remember that both the men’s and women’s shampoos were 13.99 for .56 of an ounce, however, I don’t remember the descriptions or name of the shampoo.",5,5,,,60,2000,I don’t spend a lot of money on shampoo.  Thank you for the study !,65556d0f12432ce8e2fb05df,6898afff2227f134df1188ea,6898d04ac54224f6aed2e1c2,1
2025/8/10 11:02,2025/8/10 11:07,0,24.171.5.97,100,281,1,2025/8/10 11:07,R_3K0SFL30G9KyS96,,,,,38.5317,-89.9988,anonymous,EN,1,2,13.99,0.56,13.99,0.56,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,3,2,1,3,2,5,4,6,7,7,6,7,7,7,4,6,5,6,2,3,4,3,for all hair types.,1,1,,,44,1000,,6441b0f5f46c95a03b9ff02f,6898afff2227f134df1188ea,6898d0a18a210b84477e2481,1
2025/8/10 11:01,2025/8/10 11:07,0,75.9.75.134,100,369,1,2025/8/10 11:07,R_32EHhhfcL7DrAKo,,,,,43.0475,-87.8964,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,1,6,4,3,4,4,3,5,4,2,5,3,6,2,6,2,7,3,3,5,7,4,2,5,1,"Cleanse and revitalize, all different types of hair",,,4,4,28,3400,,65f8c7701b92017a3902e203,6898afff2227f134df1188ea,6898d04b9f19188f8ab03021,3E
2025/8/10 11:03,2025/8/10 11:07,0,172.56.192.167,100,231,1,2025/8/10 11:07,R_3ePcqrMGGRnkOwJ,,,,,42.3797,-71.1034,anonymous,EN,1,2,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,1,5,4,5,5,5,6,2,1,1,2,5,3,6,5,5,7,5,5,2,7,5,5,4,1,Designed to cleanse and clarify hair.,,,5,3,33,2500,,6664f7c85d3674a27eea24b7,6898afff2227f134df1188ea,6898d0db1f0985ba5be31a58,3A
2025/8/10 10:59,2025/8/10 11:07,0,173.91.229.225,100,495,1,2025/8/10 11:07,R_5kqcr3K2c3vgJho,,,,,41.0522,-80.6041,anonymous,EN,1,2,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,2,2,5,2,1,2,2,5,6,6,6,6,3,3,2,3,4,7,7,6,7,3,5,6,1,The women's shampoo had a floral design and a pink bottle. ,,,2,2,35,5400,,66464711c6986686ce7a99ec,6898afff2227f134df1188ea,6898cfe178f1df2f84d014bb,3B
2025/8/10 11:02,2025/8/10 11:07,0,174.194.101.55,100,286,1,2025/8/10 11:07,R_1K6hBJTH7EV4pDb,,,,,41.9228,-88.0756,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,1,6,5,4,4,4,4,5,3,3,2,5,5,4,3,3,6,5,6,4,7,3,2,2,1,Woman's shampoo had a floral scent and was more expensive.,,,0.4,0.3,50,65000,All good,66a418d30633a5522466bcfc,6898afff2227f134df1188ea,6898d0b2761a43f9ffde0fe8,3D
2025/8/10 10:59,2025/8/10 11:07,0,67.101.115.222,100,477,1,2025/8/10 11:07,R_78RGKVBaOVY3Ep2,,,,,37.751,-97.822,anonymous,EN,1,2,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,,,,,1,6,5,5,5,5,5,2,2,2,2,6,6,6,6,6,7,7,7,6,6,5,4,5,1,the women’s shampoo is formulated to cleanse and revitalize all hair types and men own design to cleanse and invigorate all hair types,,,3,4,26,74000,all good,685b607b592c100ec12e663f,6898afff2227f134df1188ea,6898cffe40899d39d83ce008,2
2025/8/10 10:59,2025/8/10 11:07,0,70.92.101.27,100,495,1,2025/8/10 11:07,R_5WuK8pupNVRxe1P,,,,,39.9418,-83.8357,anonymous,EN,1,2,$13.99 ,$0.56 ,$13.99 ,$0.56 ,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,4,4,4,5,5,4,4,5,6,5,5,4,4,6,6,6,6,6,4,4,5,3,"Both shampoos said they cleansed, but the women's shampoo said it was revitalizing,  and the men's shampoo said it was invigorating. Both products cost the same.  ",3,3,,,61,2800,,667335f0570884e306616b2a,6898afff2227f134df1188ea,6898cff811ebfb85ff4d665a,1
2025/8/10 11:02,2025/8/10 11:08,0,174.211.168.212,100,320,1,2025/8/10 11:08,R_53AWCCb1agcsB8J,,,,,27.9032,-82.2911,anonymous,EN,1,2,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,1,2,1,1,1,1,1,7,7,7,7,4,3,2,1,1,7,5,3,4,7,1,1,7,1,The women’s was floral and girly. The men’s was basic,,,0.5,0.5,35,0,,66706191120230e6a89ddd0e,6898afff2227f134df1188ea,6898d0ac1781f97e87b0621a,3B
2025/8/10 11:00,2025/8/10 11:08,0,76.32.224.135,100,450,1,2025/8/10 11:08,R_1R1Zaz2aX4V5TjS,,,,,33.5674,-117.1758,anonymous,EN,1,2,,,,,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,1,4,1,4,4,4,4,4,2,2,2,2,4,4,4,4,6,2,2,2,6,2,2,6,1,"Women shampoo is hydrating, nurishing and includes Vitamin E, Aloe Vera",,,7,7,56,10000,"All good, best of luck!",66e60882afb732f6e17a6790,6898afff2227f134df1188ea,6898ce91d9f3bf3e14755409,3C
2025/8/10 11:04,2025/8/10 11:08,0,184.187.183.73,100,243,1,2025/8/10 11:08,R_3hMWFtjwKzc38EE,,,,,34.4026,-119.7211,anonymous,EN,1,2,,,,,,,,,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,1,4,2,4,4,4,4,2,2,2,2,4,5,4,4,4,6,3,3,2,5,4,4,3,1,Woman's bottle was pink with a floral patter,,,3,2,63,3000,thank you for the opportunity,6175eab1ddb5791df88241d1,6898afff2227f134df1188ea,6898d0ddb9418dd2e71422d9,3B
2025/8/10 11:02,2025/8/10 11:08,0,98.236.104.5,100,352,1,2025/8/10 11:08,R_34H67pKu0MnbD5V,,,,,40.7706,-80.3576,anonymous,EN,1,2,,,,,,,,,$13.99 ,$0.56 ,$13.99 ,$0.40 ,,,,,,,,,,,,,,,,,3,2,1,1,1,1,1,7,4,5,7,4,4,4,3,4,5,3,4,2,7,2,4,5,1,Both were formulated for all types of hair and cost the same. The bottle of men's shampoo was slightly larger and less artistic in design.,,,5,4,47,2000,,60f40a5087c5a760cd74c10e,6898afff2227f134df1188ea,6898d0911f0985ba5be31a50,3A
2025/8/10 11:00,2025/8/10 11:08,0,172.56.123.138,100,468,1,2025/8/10 11:08,R_1jVcRVgWt5EEa7L,,,,,34.2529,-118.418,anonymous,EN,1,2,,,,,13.99,0.56,13.99,0.4,,,,,,,,,,,,,,,,,,,,,3,2,3,4,4,4,3,3,3,3,4,3,4,4,3,3,6,4,2,2,7,1,2,7,1,I don’t remember how it started ,,,4,3.25,33,1200,,6722da37043b8cd932463b97,6898afff2227f134df1188ea,6898d02b8b2f336aa80910ec,2
